,ID,Gender,DoB,ROI1,ROI2,ROI3,Valid,Valid Freeviewing
356,20230324161156016,FEMALE,1997,Pierce,BoatSunset,Mermaid,True,True
357,20230324162626035,FEMALE,1991,Turtle,Mermaid,WomanOnBoat,True,True
358,20230324165536549,MALE,1991,Turtle,Woman,Mermaid,True,True
359,20230325102842039,MALE,1987,Spaceship,Elephant,Man,True,True
360,20230325103805568,FEMALE,1973,BoatSunset,Spaceship,WomanOnBoat,True,False
361,20230325104153513,MALE,1971,WomanOnBoat,Woman,Mermaid,True,True
362,20230325112117056,MALE,1983,WomanOnBoat,Woman,Pierce,True,True
363,20230325112549962,FEMALE,1993,BoatSunset,Man,WomanOnBoat,True,True
364,20230325114508402,MALE,1989,Mermaid,WomanOnBoat,BoatSunset,True,True
365,20230325120157210,MALE,1970,Woman,Octopus,Mermaid,False,True
366,20230325120532742,FEMALE,2000,Pierce,BoatSunset,WomanOnBoat,True,True
367,20230325121038914,FEMALE,1996,Man,Woman,BoatSunset,True,True
368,20230325122632767,FEMALE,1992,FatherSonBoat,Elephant,WomanOnBoat,True,True
369,20230325123021746,MALE,2005,Turtle,Octopus,Elephant,True,False
370,20230325125904633,MALE,1985,Woman,Mermaid,Man,True,True
371,20230325130745887,FEMALE,2003,SwimmingMan,Woman,Octopus,True,True
372,20230325131527547,OTHER,2008,Spaceship,WomanOnBoat,BoatSunset,True,True
373,20230325132311778,FEMALE,1986,WomanOnBoat,Spaceship,BoatSunset,True,True
374,20230325132947189,FEMALE,2000,Man,Mermaid,Pierce,True,True
375,20230325133321720,MALE,1999,Spaceship,BoatSunset,Mermaid,True,True
376,20230325133801616,FEMALE,2001,FatherSonBoat,Spaceship,Clouds,True,True
377,20230325135139200,OTHER,1987,Man,SwimmingMan,Woman,False,False
378,20230325135708913,MALE,1988,Mermaid,BoatSunset,WomanOnBoat,True,False
379,20230325140144888,FEMALE,1987,Turtle,Octopus,Spaceship,True,True
380,20230325140839469,FEMALE,1974,Spaceship,Clouds,FatherSonBoat,False,False
381,20230325142205040,FEMALE,1998,Elephant,Woman,Turtle,True,True
382,20230325143154479,FEMALE,1978,Woman,Mermaid,Pierce,True,True
383,20230325145706772,MALE,2004,Turtle,BoatSunset,WomanOnBoat,False,False
384,20230325150736151,FEMALE,1999,Pierce,Spaceship,FatherSonBoat,True,True
385,20230325151229293,MALE,1993,Turtle,WomanOnBoat,Octopus,True,False
386,20230325151755602,MALE,1995,Spaceship,Turtle,WomanOnBoat,True,True
387,20230325152121675,FEMALE,1997,Spaceship,BoatSunset,WomanOnBoat,True,True
388,20230325152624127,FEMALE,2000,Mermaid,BoatSunset,Pierce,False,True
389,20230325155338859,MALE,1988,Pierce,FatherSonBoat,BoatSunset,True,True
390,20230325155712022,MALE,1988,WomanOnBoat,Pierce,FatherSonBoat,True,True
391,20230325160808227,FEMALE,1979,BoatSunset,Man,WomanOnBoat,True,False
392,20230325162526164,FEMALE,1983,Turtle,Mermaid,WomanOnBoat,False,True
393,20230325163109156,MALE,2001,SwimmingMan,FatherSonBoat,Mermaid,True,True
394,20230325163659040,FEMALE,1982,Pierce,Clouds,Mermaid,True,True
395,20230325164218441,FEMALE,1999,Pierce,Mermaid,Turtle,False,True
396,20230325164732739,MALE,1998,Man,Turtle,BoatSunset,True,True
397,20230325165133029,FEMALE,2000,Clouds,FatherSonBoat,Pierce,True,True
398,20230326094307984,FEMALE,1997,Elephant,SwimmingMan,WomanOnBoat,False,True
399,20230326094810086,MALE,1981,Woman,Pierce,WomanOnBoat,True,True
400,20230326101421070,OTHER,1999,Turtle,Pierce,FatherSonBoat,True,True
401,20230326101923972,OTHER,2002,Octopus,Elephant,SwimmingMan,True,False
402,20230326103632297,FEMALE,1993,Woman,Man,WomanOnBoat,False,True
403,20230326105834634,FEMALE,1994,FatherSonBoat,Woman,Mermaid,True,False
404,20230326110231719,FEMALE,2000,Pierce,Mermaid,BoatSunset,True,True
405,20230326110743431,OTHER,1994,Mermaid,Woman,Octopus,True,True
406,20230326111103330,OTHER,2000,Elephant,Spaceship,WomanOnBoat,False,True
407,20230326113054686,MALE,2005,Turtle,WomanOnBoat,BoatSunset,False,True
408,20230326113448635,MALE,1997,Spaceship,WomanOnBoat,BoatSunset,True,True
409,20230326113908061,MALE,1999,Man,WomanOnBoat,Mermaid,True,False
410,20230326114615270,FEMALE,1978,Pierce,BoatSunset,WomanOnBoat,True,True
411,20230326115530791,MALE,2012,Spaceship,SwimmingMan,FatherSonBoat,True,True
412,20230326120508367,MALE,1988,Turtle,Mermaid,Spaceship,True,True
413,20230326121338693,MALE,1996,WomanOnBoat,Turtle,Octopus,True,True
414,20230326121731625,MALE,1972,Man,Mermaid,Pierce,True,True
415,20230326122704981,OTHER,1979,Spaceship,Turtle,BoatSunset,True,True
416,20230326123055728,FEMALE,1979,Pierce,Woman,Spaceship,True,True
417,20230326124627991,FEMALE,2014,Woman,Elephant,Spaceship,False,True
418,20230326125206562,FEMALE,2000,Mermaid,Turtle,Octopus,True,False
419,20230326131311941,OTHER,2000,WomanOnBoat,BoatSunset,SwimmingMan,True,True
420,20230326132411065,FEMALE,2001,Turtle,Pierce,Elephant,True,True
421,20230326132928882,MALE,1989,Woman,Elephant,WomanOnBoat,True,True
422,20230326133930516,MALE,2007,WomanOnBoat,Octopus,Spaceship,True,False
423,20230326140453319,MALE,2011,SwimmingMan,WomanOnBoat,Man,False,False
424,20230326141507314,MALE,2000,Woman,Elephant,Turtle,True,True
425,20230326142835504,MALE,2011,Woman,Man,BoatSunset,True,False
426,20230326143313515,FEMALE,2001,Elephant,BoatSunset,Pierce,True,False
427,20230326143932960,MALE,1991,Turtle,BoatSunset,Mermaid,False,True
428,20230326144530016,FEMALE,2000,Elephant,Mermaid,BoatSunset,True,False
429,20230326145017920,MALE,2000,Woman,Pierce,SwimmingMan,True,True
430,20230326151457680,FEMALE,1987,Octopus,BoatSunset,Woman,True,True
431,20230326154111283,FEMALE,1963,BoatSunset,Man,Clouds,False,True
432,20230326155413696,MALE,1976,Woman,WomanOnBoat,Mermaid,True,True
433,20230328095100170,FEMALE,1997,Pierce,Spaceship,SwimmingMan,False,True
434,20230328095601921,FEMALE,1988,Turtle,WomanOnBoat,Mermaid,True,True
435,20230328095957690,FEMALE,2000,Mermaid,Octopus,Pierce,True,True
436,20230328100650285,FEMALE,2000,Woman,Man,BoatSunset,True,True
437,20230328101646281,FEMALE,1995,Mermaid,Man,WomanOnBoat,True,True
438,20230328102539296,MALE,1997,Mermaid,Pierce,BoatSunset,True,True
439,20230328103158908,FEMALE,1998,BoatSunset,Pierce,Turtle,True,False
440,20230328103849167,MALE,2005,FatherSonBoat,Clouds,WomanOnBoat,True,False
441,20230328104624472,MALE,2000,Elephant,WomanOnBoat,Woman,True,True
442,20230328105440935,MALE,1992,Pierce,Mermaid,Spaceship,True,True
443,20230328105752276,FEMALE,2000,BoatSunset,Mermaid,WomanOnBoat,True,False
444,20230328110752925,FEMALE,2006,BoatSunset,Octopus,Spaceship,False,False
445,20230328111153182,MALE,1999,Pierce,Woman,WomanOnBoat,True,True
446,20230328112559276,FEMALE,1999,Mermaid,FatherSonBoat,SwimmingMan,False,True
447,20230328114256825,MALE,1989,SwimmingMan,Octopus,WomanOnBoat,True,True
448,20230328115312807,MALE,2000,BoatSunset,Mermaid,WomanOnBoat,False,True
449,20230328115802213,MALE,2000,Octopus,Turtle,Woman,True,False
450,20230328120151375,FEMALE,2000,Elephant,Pierce,Turtle,True,True
451,20230328120604495,OTHER,2000,Turtle,Elephant,SwimmingMan,True,True
452,20230328121921406,MALE,1976,Elephant,WomanOnBoat,BoatSunset,True,True
453,20230328122318443,MALE,1976,Mermaid,Man,Spaceship,True,True
454,20230328123142046,FEMALE,2001,Spaceship,Clouds,FatherSonBoat,False,False
455,20230328123514157,FEMALE,2001,Mermaid,WomanOnBoat,Turtle,True,True
456,20230328124128082,MALE,1972,BoatSunset,Mermaid,Turtle,True,True
457,20230328124833906,OTHER,1995,Turtle,Octopus,WomanOnBoat,False,False
458,20230328125259238,MALE,1966,Turtle,Spaceship,WomanOnBoat,True,True
459,20230328125829101,MALE,1976,Woman,WomanOnBoat,Pierce,True,False
460,20230328130700311,FEMALE,2000,Pierce,BoatSunset,Turtle,True,True
461,20230328131304191,MALE,2002,Turtle,WomanOnBoat,Elephant,False,False
462,20230328131737981,MALE,2010,SwimmingMan,Woman,WomanOnBoat,True,True
463,20230328132822808,MALE,2008,Turtle,Octopus,Mermaid,False,True
464,20230328133147946,FEMALE,2000,Spaceship,Clouds,FatherSonBoat,False,False
465,20230328135043730,MALE,2009,Turtle,BoatSunset,Mermaid,True,True
466,20230328140234256,MALE,1986,Pierce,WomanOnBoat,Man,True,True
467,20230328140606551,MALE,1986,Woman,WomanOnBoat,BoatSunset,True,True
468,20230328142320350,MALE,1991,Turtle,Pierce,BoatSunset,True,True
469,20230328142709813,FEMALE,1991,Woman,BoatSunset,Octopus,True,True
470,20230328143721073,MALE,1998,Mermaid,Octopus,Man,True,True
471,20230328145149140,MALE,1996,Turtle,Spaceship,BoatSunset,True,True
472,20230328145629836,MALE,1996,Spaceship,Mermaid,Woman,True,True
473,20230328150341934,FEMALE,2001,WomanOnBoat,Elephant,Octopus,True,True
474,20230328152746827,FEMALE,1996,Pierce,Turtle,WomanOnBoat,True,True
475,20230328154548691,FEMALE,2000,Woman,WomanOnBoat,Mermaid,False,True
476,20230328154911059,FEMALE,2000,Spaceship,Turtle,Octopus,True,True
477,20230329094437700,FEMALE,2010,Mermaid,WomanOnBoat,Pierce,True,True
478,20230329094929057,FEMALE,1974,Pierce,FatherSonBoat,Elephant,True,True
479,20230329095322474,MALE,2000,FatherSonBoat,Turtle,Octopus,True,True
480,20230329100349416,OTHER,2010,BoatSunset,Mermaid,Turtle,True,True
481,20230329102413837,FEMALE,1994,BoatSunset,Pierce,Mermaid,True,True
482,20230329103456512,MALE,2008,Turtle,Mermaid,FatherSonBoat,False,True
483,20230329104318596,MALE,2006,Octopus,Man,Pierce,True,True
484,20230329105111868,MALE,2007,WomanOnBoat,BoatSunset,Spaceship,False,False
485,20230329105522784,MALE,2009,Turtle,BoatSunset,Octopus,False,False
486,20230329105950184,MALE,2002,Woman,Pierce,SwimmingMan,True,True
487,20230329114010733,OTHER,1999,Mermaid,Man,Turtle,True,True
488,20230329115406683,MALE,2009,Woman,Mermaid,Pierce,True,True
489,20230329120418610,FEMALE,2009,Woman,Mermaid,Turtle,True,True
490,20230329121127254,MALE,2011,Woman,Elephant,Turtle,False,False
491,20230329121546712,FEMALE,2003,Mermaid,Pierce,Octopus,True,True
492,20230329121904844,OTHER,2003,Mermaid,Spaceship,Turtle,True,True
493,20230329122411933,MALE,1999,FatherSonBoat,Elephant,Spaceship,True,True
494,20230329122954575,FEMALE,2008,SwimmingMan,BoatSunset,Man,False,False
495,20230329124155895,OTHER,2002,WomanOnBoat,BoatSunset,Man,True,True
496,20230329125323097,FEMALE,2000,WomanOnBoat,Mermaid,Turtle,True,True
497,20230329130116218,FEMALE,1982,Turtle,WomanOnBoat,Man,False,False
498,20230329130720081,MALE,1995,Mermaid,Octopus,SwimmingMan,True,False
499,20230329131430628,MALE,1966,Turtle,FatherSonBoat,BoatSunset,True,True
500,20230329131826613,MALE,1991,Mermaid,Pierce,Man,True,True
501,20230329132252795,MALE,1991,Mermaid,Man,Octopus,True,True
502,20230329132720729,FEMALE,1997,Elephant,Clouds,Woman,True,True
503,20230329134350533,MALE,2013,Man,Zeppelin,WomanOnBoat,False,False
504,20230329142337213,FEMALE,1982,WomanOnBoat,Turtle,Octopus,True,True
505,20230329143139495,MALE,2000,Woman,Pierce,Mermaid,True,True
506,20230329144503096,MALE,1995,WomanOnBoat,FatherSonBoat,Woman,True,True
507,20230329150329083,FEMALE,2001,Spaceship,Clouds,FatherSonBoat,True,False
508,20230329154003238,MALE,2007,Mermaid,Woman,BlankSky,True,False
509,20230329154450191,MALE,2000,Woman,WomanOnBoat,Pierce,True,True
510,20230330092345135,MALE,2000,WomanOnBoat,Woman,BoatSunset,True,True
511,20230330092710223,MALE,2000,Turtle,FatherSonBoat,BoatSunset,True,True
512,20230330093125612,MALE,2003,Pierce,WomanOnBoat,FatherSonBoat,True,True
513,20230330095752966,MALE,2007,Woman,WomanOnBoat,Mermaid,True,True
514,20230330101719949,OTHER,2008,Turtle,Octopus,Pierce,False,False
515,20230330102705985,MALE,2002,Elephant,Man,Spaceship,True,False
516,20230330103547590,MALE,1995,Elephant,Man,Pierce,False,True
517,20230330103908657,MALE,1995,Octopus,Man,Pierce,True,False
518,20230330110559468,MALE,1997,Woman,Pierce,Turtle,True,True
519,20230330112131216,FEMALE,2006,BoatSunset,WomanOnBoat,Clouds,True,False
520,20230330112446112,FEMALE,2000,Woman,SwimmingMan,BoatSunset,True,True
521,20230330112755300,FEMALE,2000,WomanOnBoat,Octopus,Turtle,True,False
522,20230330113504313,FEMALE,2000,Spaceship,Clouds,FatherSonBoat,False,False
523,20230330115130715,FEMALE,2015,Spaceship,Clouds,FatherSonBoat,False,False
524,20230330115858630,MALE,1995,FatherSonBoat,BoatSunset,WomanOnBoat,True,True
525,20230330120400031,OTHER,1999,Pierce,Woman,Mermaid,True,False
526,20230330125749426,MALE,2000,Octopus,Turtle,Pierce,False,False
527,20230330130118235,FEMALE,2002,WomanOnBoat,Woman,FatherSonBoat,True,False
528,20230330130602520,FEMALE,2005,Pierce,Mermaid,FatherSonBoat,True,True
529,20230330131105689,FEMALE,1976,Turtle,SwimmingMan,Octopus,False,True
530,20230330132222032,MALE,1997,Elephant,FatherSonBoat,Mermaid,True,True
531,20230330132703480,FEMALE,2001,Turtle,Mermaid,Pierce,True,True
532,20230330133603520,MALE,2002,Mermaid,Octopus,WomanOnBoat,False,True
533,20230330133945191,FEMALE,2000,Turtle,WomanOnBoat,BoatSunset,True,True
534,20230330134336139,FEMALE,2001,Pierce,Woman,Man,True,False
535,20230330134810646,FEMALE,2000,Spaceship,WomanOnBoat,SwimmingMan,True,False
536,20230330135129312,FEMALE,2001,Octopus,Woman,SwimmingMan,True,True
537,20230330140328664,FEMALE,1993,BoatSunset,Man,Mermaid,False,False
538,20230330141943288,FEMALE,2005,Elephant,Pierce,BoatSunset,False,False
539,20230330142327263,FEMALE,2005,Mermaid,Woman,Turtle,True,True
540,20230330143059582,FEMALE,2000,Mermaid,Turtle,WomanOnBoat,True,True
541,20230330143507829,FEMALE,2008,Turtle,Elephant,Woman,True,True
542,20230330143944089,MALE,2008,Man,Woman,WomanOnBoat,False,True
543,20230330144336338,MALE,2011,WomanOnBoat,Turtle,Spaceship,True,True
544,20230330144847966,FEMALE,1959,Mermaid,Woman,Turtle,True,True
545,20230330145643091,MALE,2002,Spaceship,Pierce,Man,False,True
546,20230330151537909,MALE,1991,Pierce,Turtle,Mermaid,True,True
547,20230330155520324,MALE,1989,Mermaid,SwimmingMan,FatherSonBoat,False,True
548,20230330160134215,MALE,1962,Woman,Mermaid,Pierce,True,True
549,20230331091712571,FEMALE,1998,Turtle,Spaceship,SwimmingMan,True,True
550,20230331092044950,FEMALE,1997,Mermaid,BoatSunset,Pierce,False,True
551,20230331093637935,MALE,1997,BoatSunset,WomanOnBoat,Clouds,True,True
552,20230331095617347,FEMALE,1986,WomanOnBoat,BoatSunset,Spaceship,True,True
553,20230331101138266,MALE,2000,Pierce,WomanOnBoat,Clouds,True,True
554,20230331101555690,MALE,1990,Turtle,Man,Elephant,True,True
555,20230331102007591,FEMALE,2001,Turtle,Octopus,Pierce,True,True
556,20230331102713183,MALE,2000,Octopus,Turtle,Mermaid,False,True
557,20230331103144320,FEMALE,1991,Mermaid,Turtle,Woman,False,False
558,20230331110117308,FEMALE,2000,Pierce,Spaceship,FatherSonBoat,True,True
559,20230331110507421,FEMALE,2011,BoatSunset,WomanOnBoat,Octopus,True,True
560,20230331111104577,MALE,1998,Woman,BoatSunset,WomanOnBoat,True,True
561,20230331111520399,FEMALE,1975,Pierce,BoatSunset,Man,False,True
562,20230331112018331,FEMALE,2000,Spaceship,BoatSunset,Woman,False,True
563,20230331112842734,MALE,2001,Turtle,BoatSunset,WomanOnBoat,True,False
564,20230331113753367,MALE,1971,Octopus,SwimmingMan,Turtle,False,True
565,20230331115535829,MALE,1972,WomanOnBoat,Woman,Clouds,True,True
566,20230331120152888,FEMALE,1957,Turtle,Mermaid,SwimmingMan,True,True
567,20230331120607893,FEMALE,1993,Elephant,Pierce,Mermaid,True,True
568,20230331121916547,FEMALE,1992,Mermaid,WomanOnBoat,Pierce,True,True
569,20230331122654754,MALE,2002,Woman,Octopus,WomanOnBoat,True,True
570,20230331124031504,FEMALE,1998,Turtle,BoatSunset,Octopus,True,False
571,20230331124537776,FEMALE,2000,Turtle,Mermaid,Pierce,True,True
572,20230331124902597,OTHER,2013,Spaceship,Turtle,WomanOnBoat,True,True
573,20230331125626558,FEMALE,2000,Spaceship,WomanOnBoat,Woman,True,True
574,20230331130602366,FEMALE,1996,FatherSonBoat,Mermaid,Elephant,True,True
575,20230331131002389,FEMALE,1990,Octopus,Mermaid,Spaceship,True,True
576,20230331131345913,FEMALE,1997,Mermaid,Woman,Octopus,True,True
577,20230331132134881,FEMALE,2001,Pierce,Turtle,BoatSunset,True,True
578,20230331133645773,MALE,2000,Man,FatherSonBoat,Pierce,True,True
579,20230331134803083,MALE,2009,Spaceship,Elephant,BoatSunset,True,True
580,20230331141330626,FEMALE,2004,Octopus,Turtle,BoatSunset,True,False
581,20230331142039053,FEMALE,1978,WomanOnBoat,BoatSunset,Man,True,False
582,20230331142908512,FEMALE,2000,Pierce,FatherSonBoat,Elephant,True,True
583,20230331143322699,FEMALE,1998,Elephant,Turtle,Mermaid,False,True
584,20230331143748098,OTHER,2001,Mermaid,Woman,Spaceship,False,True
585,20230331144211194,FEMALE,1996,Mermaid,Pierce,BoatSunset,True,True
586,20230331150003498,FEMALE,2000,Woman,WomanOnBoat,BoatSunset,True,True
587,20230331150439807,MALE,1999,Spaceship,Clouds,FatherSonBoat,True,False
588,20230331151605909,OTHER,2001,Pierce,Mermaid,FatherSonBoat,True,True
589,20230331153105258,MALE,2000,Woman,Pierce,WomanOnBoat,True,True
590,20230331154216962,MALE,1987,Clouds,Zeppelin,SwimmingMan,True,False
591,20230331154946744,FEMALE,1988,Woman,Pierce,Spaceship,True,True
592,20230331160336539,FEMALE,2001,WomanOnBoat,Octopus,FatherSonBoat,True,False
593,20230401091251947,MALE,2011,WomanOnBoat,Woman,SwimmingMan,True,True
594,20230401092925440,FEMALE,1984,Man,WomanOnBoat,Mermaid,True,False
595,20230401093914445,MALE,2001,Pierce,Octopus,Man,True,True
596,20230401094324496,OTHER,1987,Woman,Pierce,BoatSunset,True,True
597,20230401094704899,MALE,2000,Pierce,FatherSonBoat,Turtle,True,True
598,20230401095125393,FEMALE,2003,BoatSunset,Pierce,FatherSonBoat,True,True
599,20230401100812700,MALE,1988,Pierce,WomanOnBoat,Spaceship,True,True
600,20230401101206917,FEMALE,1995,WomanOnBoat,Mermaid,BoatSunset,True,False
601,20230401101721331,FEMALE,1997,Spaceship,Pierce,WomanOnBoat,False,True
602,20230401102537177,MALE,1998,Pierce,Woman,WomanOnBoat,True,True
603,20230401103722849,MALE,2011,Woman,WomanOnBoat,Turtle,True,False
604,20230401104111928,MALE,2008,Woman,BoatSunset,Mermaid,True,True
605,20230401104457069,MALE,2011,BoatSunset,Man,Octopus,True,False
606,20230401105203630,FEMALE,1983,Pierce,Turtle,Woman,True,False
607,20230401110502158,MALE,1991,BoatSunset,Man,WomanOnBoat,True,True
608,20230401112813898,MALE,2013,Man,Pierce,Spaceship,True,True
609,20230401113152751,FEMALE,2002,BoatSunset,Elephant,FatherSonBoat,True,True
610,20230401114105537,MALE,1992,Spaceship,Clouds,FatherSonBoat,True,False
611,20230401114437214,MALE,1992,Turtle,WomanOnBoat,Mermaid,True,True
612,20230401115403515,FEMALE,1998,Woman,BoatSunset,SwimmingMan,True,True
613,20230401115855606,FEMALE,2001,Mermaid,Pierce,FatherSonBoat,True,True
614,20230401120222729,FEMALE,2000,Woman,BoatSunset,Turtle,False,True
615,20230401121213070,MALE,1999,Woman,BoatSunset,Mermaid,False,True
616,20230401122103734,MALE,1978,Spaceship,Elephant,SwimmingMan,False,True
617,20230401123917894,FEMALE,1984,BoatSunset,Mermaid,Spaceship,True,True
618,20230401124757863,FEMALE,1997,Pierce,Spaceship,Turtle,True,True
619,20230401125225314,MALE,1997,Mermaid,Pierce,FatherSonBoat,True,True
620,20230401130112892,MALE,2010,Spaceship,WomanOnBoat,Man,True,True
621,20230401130931040,FEMALE,2009,Pierce,Spaceship,Woman,True,True
622,20230401131308924,FEMALE,2009,Pierce,WomanOnBoat,Woman,True,True
623,20230401131709781,MALE,1998,Mermaid,BoatSunset,Pierce,True,True
624,20230401132425383,MALE,2008,Elephant,WomanOnBoat,FatherSonBoat,True,False
625,20230401133018853,MALE,2014,BoatSunset,WomanOnBoat,Clouds,True,True
626,20230401134315496,FEMALE,1991,Mermaid,Octopus,WomanOnBoat,True,True
627,20230401135002854,FEMALE,2013,Woman,Zeppelin,Octopus,True,False
628,20230401135824755,MALE,1993,BoatSunset,Turtle,Elephant,True,True
629,20230401140151245,FEMALE,1989,Spaceship,Turtle,Woman,True,True
630,20230401140945702,MALE,1993,Mermaid,Pierce,Turtle,True,True
631,20230401141347194,FEMALE,1973,SwimmingMan,Woman,Pierce,True,True
632,20230401141717688,FEMALE,2000,Turtle,Octopus,Mermaid,False,False
633,20230401142705559,FEMALE,2000,WomanOnBoat,BoatSunset,Man,True,True
634,20230401143118161,FEMALE,1989,Turtle,Woman,Mermaid,True,False
635,20230401143458231,MALE,1995,Man,WomanOnBoat,Spaceship,True,True
636,20230401144841854,MALE,2008,SwimmingMan,WomanOnBoat,Man,True,True
637,20230401145553035,OTHER,1987,WomanOnBoat,Man,Pierce,True,True
638,20230401150326455,FEMALE,2001,BlankSky,Woman,Octopus,True,True
639,20230401150659402,MALE,1999,Spaceship,Pierce,FatherSonBoat,True,True
640,20230401151013545,FEMALE,2000,Woman,WomanOnBoat,Mermaid,True,True
641,20230401151341453,FEMALE,2000,Spaceship,Pierce,BoatSunset,True,False
642,20230401151806068,FEMALE,1978,Spaceship,Octopus,BoatSunset,True,True
643,20230401152643886,FEMALE,1998,FatherSonBoat,Clouds,Octopus,True,True
644,20230401153016982,FEMALE,1998,Man,BoatSunset,Pierce,True,True
